0,1,100,1
1.8,1.61076,0
1.78951,1.61677,0
1.77825,1.62123,0
1.76662,1.62458,0
1.7548,1.62721,0
1.74291,1.62947,0
1.73095,1.63138,0
1.71894,1.63287,0
1.70687,1.6339,0
1.69478,1.63447,0
1.68267,1.63449,0
1.67058,1.63385,0
1.65856,1.63244,0
1.64667,1.63015,0
1.63498,1.627,0
1.62353,1.62309,0
1.61231,1.61853,0
1.60133,1.61344,0
1.59055,1.60792,0
1.57993,1.6021,0
1.56944,1.59605,0
1.55908,1.58979,0
1.54884,1.58333,0
1.53871,1.57669,0
1.5287,1.56988,0
1.51879,1.56292,0
1.50899,1.55581,0
1.49929,1.54857,0
1.48967,1.54121,0
1.48014,1.53375,0
1.47069,1.52618,0
1.4613,1.51853,0
1.45198,1.51081,0
1.4427,1.50303,0
1.43347,1.49519,0
1.42426,1.48732,0
1.41508,1.47943,0
1.40593,1.47151,0
1.3968,1.46355,0
1.38773,1.45554,0
1.3787,1.44746,0
1.36972,1.43934,0
1.36079,1.43116,0
1.3519,1.42294,0
1.34304,1.41469,0
1.33422,1.4064,0
1.32543,1.39807,0
1.31669,1.38969,0
1.30801,1.38125,0
1.29936,1.37277,0
1.29071,1.3643,0
1.28196,1.35594,0
1.27301,1.34778,0
1.26387,1.33984,0
1.25467,1.33196,0
1.24555,1.324,0
1.23662,1.31583,0
1.22792,1.3074,0
1.21933,1.29887,0
1.21074,1.29034,0
1.20206,1.2819,0
1.1933,1.27353,0
1.18462,1.26509,0
1.17613,1.25647,0
1.16779,1.24768,0
1.15956,1.23881,0
1.15138,1.22987,0
1.14322,1.22093,0
1.13505,1.212,0
1.12684,1.20309,0
1.11858,1.19424,0
1.11023,1.18547,0
1.1018,1.17678,0
1.09328,1.16818,0
1.08466,1.15967,0
1.07593,1.15128,0
1.06717,1.14293,0
1.05849,1.13449,0
1.04996,1.1259,0
1.04162,1.11711,0
1.03338,1.10824,0
1.02505,1.09946,0
1.01649,1.09089,0
1.00761,1.08266,0
0.998427,1.07477,0
0.989008,1.06716,0
0.97943,1.05976,0
0.969758,1.05247,0
0.960033,1.04526,0
0.950257,1.03812,0
0.940426,1.03105,0
0.930529,1.02407,0
0.920555,1.01721,0
0.910489,1.01048,0
0.900319,1.00391,0
0.890027,0.997529,0
0.879599,0.991377,0
0.869022,0.985483,0
0.858288,0.979881,0
0.847393,0.974601,0
0.836333,0.969675,0
0.825106,0.965142,0
0.81372,0.961024,0
0.802212,0.957261,0
0.790619,0.953767,0
0.778975,0.950446,0
0.76731,0.947199,0
0.755643,0.943963,0
0.743986,0.940686,0
0.732351,0.937334,0
0.720747,0.933878,0
0.709186,0.930281,0
0.697683,0.9265,0
0.686261,0.922483,0
0.674947,0.918173,0
0.66377,0.913517,0
0.652764,0.90847,0
0.641951,0.903023,0
0.63134,0.897194,0
0.620939,0.890995,0
0.61076,0.884439,0
0.600804,0.877549,0
0.591058,0.870365,0
0.5815,0.862932,0
0.572104,0.855296,0
0.562842,0.847497,0
0.553694,0.839564,0
0.54464,0.831525,0
0.535662,0.823401,0
0.526746,0.815209,0
0.517879,0.806963,0
0.509061,0.798667,0
0.500309,0.790299,0
0.491649,0.781837,0
0.483102,0.77326,0
0.474685,0.764556,0
0.466395,0.755732,0
0.458222,0.746798,0
0.450155,0.737769,0
0.442182,0.728656,0
0.434295,0.719469,0
0.426484,0.710217,0
0.418743,0.700907,0
0.411063,0.691546,0
0.403438,0.68214,0
0.395861,0.672696,0
0.388324,0.66322,0
0.380821,0.653716,0
0.373347,0.64419,0
0.365896,0.634646,0
0.358468,0.625084,0
0.35107,0.615499,0
0.343708,0.605886,0
0.336385,0.596243,0
0.329111,0.586564,0
0.321895,0.57684,0
0.314749,0.567066,0
0.307682,0.557234,0
0.300708,0.547336,0
0.293838,0.537366,0
0.287078,0.527321,0
0.280422,0.517206,0
0.273856,0.507033,0
0.267357,0.496816,0
0.260902,0.486573,0
0.254469,0.476314,0
0.248038,0.466055,0
0.241585,0.455811,0
0.235085,0.445595,0
0.228519,0.435422,0
0.221869,0.425303,0
0.215131,0.415243,0
0.208309,0.40524,0
0.20141,0.395289,0
0.194445,0.385385,0
0.187423,0.375521,0
0.180349,0.365694,0
0.173233,0.355897,0
0.166083,0.346126,0
0.158906,0.336374,0
0.15171,0.326636,0
0.144498,0.316911,0
0.137268,0.307197,0
0.130018,0.2975,0
0.122739,0.287824,0
0.115425,0.278175,0
0.108071,0.268556,0
0.100671,0.258972,0
0.0932177,0.24943,0
0.0857071,0.239932,0
0.0781383,0.230481,0
0.0705133,0.221076,0
0.0628385,0.211711,0
0.0551198,0.202382,0
0.0473613,0.193086,0
0.0395658,0.183821,0
0.0317324,0.174588,0
0.02386,0.165389,0
0.0159478,0.156223,0
0.00799469,0.147093,0
0,0.138,0
