10,2.15850,100,0.317460317
11.8,2.1585,0
11.7,2.31581,0
11.6,2.4735,0
11.5,2.61036,0
11.4,2.6907,0
11.3,2.69372,0
11.2,2.64043,0
11.1,2.55095,0
11,2.4467,0
10.9,2.33044,0
10.8,2.21918,0
10.7,2.12458,0
10.6,2.05876,0
10.5,2.02311,0
10.4,2.01713,0
10.3,2.02049,0
10.2,2.06759,0
10.1,2.11219,0
10,2.1585,0
