5,6.64016,100,8.88888888889
6.8,6.65197,0
6.79127,6.65642,0
6.78264,6.66109,0
6.77408,6.66585,0
6.76549,6.67058,0
6.7568,6.67512,0
6.74795,6.67934,0
6.73892,6.68313,0
6.72968,6.68642,0
6.72027,6.68916,0
6.71071,6.69134,0
6.70105,6.693,0
6.69132,6.69418,0
6.68156,6.69504,0
6.67178,6.69574,0
6.662,6.69637,0
6.65221,6.69702,0
6.64244,6.69776,0
6.63267,6.69862,0
6.62292,6.69964,0
6.6132,6.70086,0
6.6035,6.70229,0
6.59384,6.70395,0
6.58422,6.70584,0
6.57465,6.70798,0
6.56514,6.71037,0
6.5557,6.71301,0
6.54634,6.7159,0
6.53705,6.71904,0
6.52785,6.72242,0
6.51874,6.72604,0
6.50972,6.72988,0
6.5008,6.73394,0
6.49198,6.73822,0
6.48325,6.74268,0
6.4746,6.7473,0
6.46602,6.75205,0
6.45751,6.75691,0
6.44906,6.76188,0
6.44066,6.76693,0
6.4323,6.77205,0
6.42397,6.77723,0
6.41568,6.78246,0
6.40742,6.78773,0
6.39917,6.79303,0
6.39094,6.79836,0
6.38272,6.8037,0
6.37451,6.80906,0
6.3663,6.81442,0
6.35809,6.81977,0
6.34988,6.82512,0
6.34165,6.83046,0
6.33341,6.83577,0
6.32516,6.84106,0
6.31688,6.84631,0
6.30858,6.85152,0
6.30025,6.85669,0
6.29189,6.86181,0
6.28349,6.86686,0
6.27505,6.87185,0
6.26657,6.87677,0
6.25804,6.8816,0
6.24946,6.88633,0
6.24082,6.89097,0
6.23212,6.89549,0
6.22335,6.89988,0
6.21452,6.90414,0
6.20562,6.90824,0
6.19664,6.91217,0
6.18758,6.91592,0
6.17845,6.91949,0
6.16925,6.92288,0
6.15999,6.92609,0
6.15067,6.92912,0
6.14129,6.93197,0
6.13186,6.93466,0
6.12239,6.93718,0
6.11287,6.93953,0
6.10332,6.94173,0
6.09373,6.94377,0
6.08411,6.94568,0
6.07447,6.94745,0
6.06481,6.9491,0
6.05512,6.95063,0
6.04543,6.95205,0
6.03571,6.95337,0
6.02599,6.95461,0
6.01625,6.95578,0
6.00651,6.95688,0
5.99677,6.95792,0
5.98701,6.95893,0
5.97726,6.9599,0
5.9675,6.96086,0
5.95775,6.96181,0
5.94799,6.96277,0
5.93824,6.96375,0
5.92848,6.96475,0
5.91874,6.9658,0
5.909,6.9669,0
5.89926,6.96807,0
5.88954,6.96932,0
5.87982,6.97062,0
5.87011,6.97196,0
5.8604,6.97332,0
5.8507,6.97469,0
5.84099,6.97605,0
5.83127,6.97738,0
5.82156,6.97866,0
5.81183,6.97988,0
5.80209,6.98102,0
5.79234,6.98207,0
5.78259,6.983,0
5.77282,6.98379,0
5.76303,6.98444,0
5.75324,6.98492,0
5.74344,6.98521,0
5.73364,6.98531,0
5.72384,6.98519,0
5.71404,6.98483,0
5.70426,6.98423,0
5.69449,6.98337,0
5.68476,6.98224,0
5.67506,6.98083,0
5.6654,6.97912,0
5.65581,6.97712,0
5.64628,6.97481,0
5.63683,6.9722,0
5.62747,6.96929,0
5.61821,6.96608,0
5.60905,6.96257,0
5.60002,6.95877,0
5.59111,6.95469,0
5.58231,6.95035,0
5.57363,6.9458,0
5.56506,6.94104,0
5.55659,6.9361,0
5.54822,6.931,0
5.53994,6.92576,0
5.53174,6.92038,0
5.52362,6.91489,0
5.51557,6.9093,0
5.50758,6.90362,0
5.49965,6.89785,0
5.49178,6.89201,0
5.48396,6.8861,0
5.47617,6.88014,0
5.46843,6.87412,0
5.46072,6.86807,0
5.45304,6.86198,0
5.44539,6.85585,0
5.43775,6.84971,0
5.43012,6.84355,0
5.42251,6.83738,0
5.41489,6.8312,0
5.40728,6.82502,0
5.39966,6.81886,0
5.39203,6.81271,0
5.38437,6.80658,0
5.3767,6.80048,0
5.36899,6.79442,0
5.36124,6.78842,0
5.35345,6.78247,0
5.34561,6.77659,0
5.3377,6.7708,0
5.32971,6.76511,0
5.32165,6.75954,0
5.31348,6.75411,0
5.30521,6.74885,0
5.29681,6.7438,0
5.28828,6.73897,0
5.27961,6.73439,0
5.27082,6.73006,0
5.26189,6.72601,0
5.25284,6.72223,0
5.24368,6.71876,0
5.2344,6.71558,0
5.22503,6.71272,0
5.21556,6.71017,0
5.20602,6.70794,0
5.1964,6.70602,0
5.18673,6.70441,0
5.17702,6.70309,0
5.16728,6.70203,0
5.15751,6.70121,0
5.14772,6.70058,0
5.13793,6.70009,0
5.12814,6.69966,0
5.11835,6.6992,0
5.10856,6.69858,0
5.09881,6.69761,0
5.08912,6.69611,0
5.07955,6.69401,0
5.07013,6.6913,0
5.06091,6.68798,0
5.0519,6.68411,0
5.0431,6.67979,0
5.03446,6.67516,0
5.02592,6.67036,0
5.01738,6.66554,0
5.00876,6.66087,0
5,6.65647,0
5.1,6.69776,0
5.3,6.74568,0
5.6,6.95876,0
5.9,6.96798,0
6.2,6.91072,0
6.5,6.73432,0
6.7,6.69315,0
