10,6.50014,100,1.333333333333
11.8,6.50014,0
11.7929,6.49231,0
11.7856,6.48461,0
11.7782,6.47704,0
11.7707,6.46958,0
11.7632,6.46219,0
11.7556,6.45481,0
11.748,6.44741,0
11.7405,6.43996,0
11.7331,6.43243,0
11.7258,6.42482,0
11.7185,6.41711,0
11.7113,6.40933,0
11.7043,6.40147,0
11.6973,6.39353,0
11.6903,6.38554,0
11.6834,6.37754,0
11.6765,6.36954,0
11.6696,6.36157,0
11.6625,6.35364,0
11.6555,6.34578,0
11.6483,6.33798,0
11.6411,6.33028,0
11.6337,6.32268,0
11.6262,6.31519,0
11.6186,6.30783,0
11.6109,6.30063,0
11.603,6.29358,0
11.595,6.28672,0
11.5867,6.28007,0
11.5783,6.27364,0
11.5698,6.26745,0
11.561,6.26155,0
11.552,6.25595,0
11.5428,6.25069,0
11.5335,6.2458,0
11.5239,6.24131,0
11.5141,6.23727,0
11.5041,6.23371,0
11.494,6.23065,0
11.4837,6.22812,0
11.4734,6.22609,0
11.4629,6.22454,0
11.4524,6.22345,0
11.4418,6.22279,0
11.4313,6.22253,0
11.4207,6.22265,0
11.4101,6.22312,0
11.3996,6.22391,0
11.389,6.22501,0
11.3786,6.2264,0
11.3681,6.22804,0
11.3577,6.22992,0
11.3473,6.23203,0
11.337,6.23434,0
11.3267,6.23685,0
11.3165,6.23954,0
11.3063,6.24238,0
11.2962,6.24539,0
11.2861,6.24853,0
11.276,6.2518,0
11.266,6.2552,0
11.256,6.25871,0
11.2461,6.26232,0
11.2362,6.26603,0
11.2263,6.26983,0
11.2165,6.27371,0
11.2066,6.27766,0
11.1969,6.28169,0
11.1871,6.28578,0
11.1774,6.28993,0
11.1677,6.29414,0
11.158,6.29841,0
11.1483,6.30275,0
11.1387,6.30715,0
11.1291,6.3116,0
11.1196,6.31612,0
11.11,6.32069,0
11.1005,6.32532,0
11.091,6.33001,0
11.0816,6.33475,0
11.0722,6.33955,0
11.0628,6.3444,0
11.0534,6.3493,0
11.044,6.35426,0
11.0347,6.35927,0
11.0254,6.36432,0
11.0162,6.36943,0
11.0069,6.37459,0
10.9977,6.37979,0
10.9885,6.38504,0
10.9794,6.39033,0
10.9702,6.39567,0
10.9611,6.40105,0
10.9521,6.40647,0
10.943,6.41194,0
10.934,6.41745,0
10.925,6.42299,0
10.916,6.42858,0
10.907,6.4342,0
10.8981,6.43986,0
10.8892,6.44556,0
10.8803,6.45128,0
10.8714,6.45704,0
10.8625,6.46282,0
10.8537,6.46863,0
10.8449,6.47446,0
10.8361,6.4803,0
10.8272,6.48616,0
10.8184,6.49203,0
10.8096,6.4979,0
10.8009,6.50379,0
10.7921,6.50967,0
10.7833,6.51556,0
10.7745,6.52144,0
10.7657,6.52733,0
10.7569,6.5332,0
10.7481,6.53906,0
10.7393,6.54491,0
10.7305,6.55074,0
10.7216,6.55656,0
10.7128,6.56236,0
10.7039,6.56813,0
10.695,6.57388,0
10.6861,6.57959,0
10.6772,6.58528,0
10.6683,6.59093,0
10.6593,6.59655,0
10.6503,6.60212,0
10.6413,6.60765,0
10.6323,6.61314,0
10.6232,6.61857,0
10.6141,6.62396,0
10.6049,6.62929,0
10.5958,6.63456,0
10.5866,6.63977,0
10.5773,6.64492,0
10.568,6.64999,0
10.5587,6.65499,0
10.5493,6.65991,0
10.5399,6.66474,0
10.5305,6.66948,0
10.521,6.67413,0
10.5114,6.67866,0
10.5018,6.68309,0
10.4922,6.6874,0
10.4824,6.69157,0
10.4727,6.69561,0
10.4628,6.6995,0
10.4529,6.70322,0
10.443,6.70678,0
10.4329,6.71014,0
10.4228,6.71331,0
10.4127,6.71625,0
10.4025,6.71895,0
10.3922,6.72139,0
10.3818,6.72355,0
10.3714,6.7254,0
10.3609,6.72692,0
10.3504,6.72806,0
10.3399,6.72881,0
10.3293,6.72912,0
10.3187,6.72896,0
10.3082,6.72828,0
10.2976,6.72706,0
10.2872,6.72528,0
10.2769,6.72293,0
10.2667,6.72007,0
10.2567,6.7167,0
10.2468,6.71287,0
10.2372,6.7086,0
10.2277,6.70393,0
10.2184,6.6989,0
10.2093,6.69353,0
10.2003,6.68786,0
10.1916,6.68191,0
10.183,6.67571,0
10.1746,6.66928,0
10.1664,6.66266,0
10.1583,6.65586,0
10.1503,6.6489,0
10.1424,6.64181,0
10.1347,6.6346,0
10.1271,6.62729,0
10.1195,6.61991,0
10.1119,6.61248,0
10.1044,6.60503,0
10.0969,6.5976,0
10.0894,6.5902,0
10.0818,6.58283,0
10.0741,6.5755,0
10.0665,6.5682,0
10.0588,6.56091,0
10.0512,6.55361,0
10.0435,6.54627,0
10.036,6.53888,0
10.0285,6.53139,0
10.0212,6.52378,0
10.014,6.51604,0
10.0069,6.50816,0
10,6.50014,0
10.1,6.60064,0
10.3,6.72739,0
10.6,6.63214,0
10.9,6.43864,0
11.2,6.28039,0
11.5,6.23239,0
11.7,6.39664,0
